unadjusted_close,ticker_symbol,datetime,split,dividend,backward_adj_close
162.74,AAPL,2022-02-24,1.0,0.0,159.95
164.85,AAPL,2022-02-25,1.0,0.0,162.02
165.12,AAPL,2022-02-28,1.0,0.0,162.29
163.2,AAPL,2022-03-01,1.0,0.0,160.4
166.56,AAPL,2022-03-02,1.0,0.0,163.7
166.23,AAPL,2022-03-03,1.0,0.0,163.38
163.17,AAPL,2022-03-04,1.0,0.0,160.37
159.3,AAPL,2022-03-07,1.0,0.0,156.57
157.44,AAPL,2022-03-08,1.0,0.0,154.74
162.95,AAPL,2022-03-09,1.0,0.0,160.16
158.52,AAPL,2022-03-10,1.0,0.0,155.8
154.73,AAPL,2022-03-11,1.0,0.0,152.08
150.62,AAPL,2022-03-14,1.0,0.0,148.04
155.09,AAPL,2022-03-15,1.0,0.0,152.43
159.59,AAPL,2022-03-16,1.0,0.0,156.85
160.62,AAPL,2022-03-17,1.0,0.0,157.87
163.98,AAPL,2022-03-18,1.0,0.0,161.17
165.38,AAPL,2022-03-21,1.0,0.0,162.54
168.82,AAPL,2022-03-22,1.0,0.0,165.92
170.21,AAPL,2022-03-23,1.0,0.0,167.29
174.07,AAPL,2022-03-24,1.0,0.0,171.08
174.72,AAPL,2022-03-25,1.0,0.0,171.72
175.6,AAPL,2022-03-28,1.0,0.0,172.59
178.96,AAPL,2022-03-29,1.0,0.0,175.89
177.77,AAPL,2022-03-30,1.0,0.0,174.72
174.61,AAPL,2022-03-31,1.0,0.0,171.62
174.31,AAPL,2022-04-01,1.0,0.0,171.32
178.44,AAPL,2022-04-04,1.0,0.0,175.38
175.06,AAPL,2022-04-05,1.0,0.0,172.06
171.83,AAPL,2022-04-06,1.0,0.0,168.88
172.14,AAPL,2022-04-07,1.0,0.0,169.19
170.09,AAPL,2022-04-08,1.0,0.0,167.17
165.75,AAPL,2022-04-11,1.0,0.0,162.91
167.66,AAPL,2022-04-12,1.0,0.0,164.78
170.4,AAPL,2022-04-13,1.0,0.0,167.48
165.29,AAPL,2022-04-14,1.0,0.0,162.46
165.07,AAPL,2022-04-18,1.0,0.0,162.24
167.4,AAPL,2022-04-19,1.0,0.0,164.53
167.23,AAPL,2022-04-20,1.0,0.0,164.36
166.42,AAPL,2022-04-21,1.0,0.0,163.57
161.79,AAPL,2022-04-22,1.0,0.0,159.02
162.88,AAPL,2022-04-25,1.0,0.0,160.09
156.8,AAPL,2022-04-26,1.0,0.0,154.11
156.57,AAPL,2022-04-27,1.0,0.0,153.89
163.64,AAPL,2022-04-28,1.0,0.0,160.83
157.65,AAPL,2022-04-29,1.0,0.0,154.95
157.96,AAPL,2022-05-02,1.0,0.0,155.25
159.48,AAPL,2022-05-03,1.0,0.0,156.75
166.02,AAPL,2022-05-04,1.0,0.0,163.17
156.77,AAPL,2022-05-05,1.0,0.0,154.08
157.28,AAPL,2022-05-06,1.0,0.23,154.81
152.06,AAPL,2022-05-09,1.0,0.0,149.67
154.51,AAPL,2022-05-10,1.0,0.0,152.08
146.5,AAPL,2022-05-11,1.0,0.0,144.2
142.56,AAPL,2022-05-12,1.0,0.0,140.32
147.11,AAPL,2022-05-13,1.0,0.0,144.8
145.54,AAPL,2022-05-16,1.0,0.0,143.25
149.24,AAPL,2022-05-17,1.0,0.0,146.9
140.82,AAPL,2022-05-18,1.0,0.0,138.61
137.35,AAPL,2022-05-19,1.0,0.0,135.19
137.59,AAPL,2022-05-20,1.0,0.0,135.43
143.11,AAPL,2022-05-23,1.0,0.0,140.86
140.36,AAPL,2022-05-24,1.0,0.0,138.16
140.52,AAPL,2022-05-25,1.0,0.0,138.31
143.78,AAPL,2022-05-26,1.0,0.0,141.52
149.64,AAPL,2022-05-27,1.0,0.0,147.29
148.84,AAPL,2022-05-31,1.0,0.0,146.5
148.71,AAPL,2022-06-01,1.0,0.0,146.37
151.21,AAPL,2022-06-02,1.0,0.0,148.83
145.38,AAPL,2022-06-03,1.0,0.0,143.1
146.14,AAPL,2022-06-06,1.0,0.0,143.84
148.71,AAPL,2022-06-07,1.0,0.0,146.37
147.96,AAPL,2022-06-08,1.0,0.0,145.64
142.64,AAPL,2022-06-09,1.0,0.0,140.4
137.13,AAPL,2022-06-10,1.0,0.0,134.98
131.88,AAPL,2022-06-13,1.0,0.0,129.81
132.76,AAPL,2022-06-14,1.0,0.0,130.67
135.43,AAPL,2022-06-15,1.0,0.0,133.3
130.06,AAPL,2022-06-16,1.0,0.0,128.02
131.56,AAPL,2022-06-17,1.0,0.0,129.49
135.87,AAPL,2022-06-21,1.0,0.0,133.74
135.35,AAPL,2022-06-22,1.0,0.0,133.22
138.27,AAPL,2022-06-23,1.0,0.0,136.1
141.66,AAPL,2022-06-24,1.0,0.0,139.43
141.66,AAPL,2022-06-27,1.0,0.0,139.43
137.44,AAPL,2022-06-28,1.0,0.0,135.28
139.23,AAPL,2022-06-29,1.0,0.0,137.04
136.72,AAPL,2022-06-30,1.0,0.0,134.57
138.93,AAPL,2022-07-01,1.0,0.0,136.75
141.56,AAPL,2022-07-05,1.0,0.0,139.34
142.92,AAPL,2022-07-06,1.0,0.0,140.67
146.35,AAPL,2022-07-07,1.0,0.0,144.05
147.04,AAPL,2022-07-08,1.0,0.0,144.73
144.87,AAPL,2022-07-11,1.0,0.0,142.59
145.86,AAPL,2022-07-12,1.0,0.0,143.57
145.49,AAPL,2022-07-13,1.0,0.0,143.2
148.47,AAPL,2022-07-14,1.0,0.0,146.14
150.17,AAPL,2022-07-15,1.0,0.0,147.81
147.07,AAPL,2022-07-18,1.0,0.0,144.76
151.0,AAPL,2022-07-19,1.0,0.0,148.63
153.04,AAPL,2022-07-20,1.0,0.0,150.64
155.35,AAPL,2022-07-21,1.0,0.0,152.91
154.09,AAPL,2022-07-22,1.0,0.0,151.67
152.95,AAPL,2022-07-25,1.0,0.0,150.55
151.6,AAPL,2022-07-26,1.0,0.0,149.22
156.79,AAPL,2022-07-27,1.0,0.0,154.33
157.35,AAPL,2022-07-28,1.0,0.0,154.88
162.51,AAPL,2022-07-29,1.0,0.0,159.96
161.51,AAPL,2022-08-01,1.0,0.0,158.97
160.01,AAPL,2022-08-02,1.0,0.0,157.5
166.13,AAPL,2022-08-03,1.0,0.0,163.52
165.81,AAPL,2022-08-04,1.0,0.0,163.21
165.35,AAPL,2022-08-05,1.0,0.23,162.98
164.87,AAPL,2022-08-08,1.0,0.0,162.51
164.92,AAPL,2022-08-09,1.0,0.0,162.56
169.24,AAPL,2022-08-10,1.0,0.0,166.81
168.49,AAPL,2022-08-11,1.0,0.0,166.07
172.1,AAPL,2022-08-12,1.0,0.0,169.63
173.19,AAPL,2022-08-15,1.0,0.0,170.71
173.03,AAPL,2022-08-16,1.0,0.0,170.55
174.55,AAPL,2022-08-17,1.0,0.0,172.05
174.15,AAPL,2022-08-18,1.0,0.0,171.65
171.52,AAPL,2022-08-19,1.0,0.0,169.06
167.57,AAPL,2022-08-22,1.0,0.0,165.17
167.23,AAPL,2022-08-23,1.0,0.0,164.83
167.53,AAPL,2022-08-24,1.0,0.0,165.13
170.03,AAPL,2022-08-25,1.0,0.0,167.59
163.62,AAPL,2022-08-26,1.0,0.0,161.27
161.38,AAPL,2022-08-29,1.0,0.0,159.07
158.91,AAPL,2022-08-30,1.0,0.0,156.63
157.22,AAPL,2022-08-31,1.0,0.0,154.97
157.96,AAPL,2022-09-01,1.0,0.0,155.7
155.81,AAPL,2022-09-02,1.0,0.0,153.58
154.53,AAPL,2022-09-06,1.0,0.0,152.31
155.96,AAPL,2022-09-07,1.0,0.0,153.72
154.46,AAPL,2022-09-08,1.0,0.0,152.25
157.37,AAPL,2022-09-09,1.0,0.0,155.11
163.43,AAPL,2022-09-12,1.0,0.0,161.09
153.84,AAPL,2022-09-13,1.0,0.0,151.63
155.31,AAPL,2022-09-14,1.0,0.0,153.08
152.37,AAPL,2022-09-15,1.0,0.0,150.19
150.7,AAPL,2022-09-16,1.0,0.0,148.54
154.48,AAPL,2022-09-19,1.0,0.0,152.27
156.9,AAPL,2022-09-20,1.0,0.0,154.65
153.72,AAPL,2022-09-21,1.0,0.0,151.52
152.74,AAPL,2022-09-22,1.0,0.0,150.55
150.43,AAPL,2022-09-23,1.0,0.0,148.27
150.77,AAPL,2022-09-26,1.0,0.0,148.61
151.76,AAPL,2022-09-27,1.0,0.0,149.58
149.84,AAPL,2022-09-28,1.0,0.0,147.69
142.48,AAPL,2022-09-29,1.0,0.0,140.44
138.2,AAPL,2022-09-30,1.0,0.0,136.22
142.45,AAPL,2022-10-03,1.0,0.0,140.41
146.1,AAPL,2022-10-04,1.0,0.0,144.01
146.4,AAPL,2022-10-05,1.0,0.0,144.3
145.43,AAPL,2022-10-06,1.0,0.0,143.34
140.09,AAPL,2022-10-07,1.0,0.0,138.08
140.42,AAPL,2022-10-10,1.0,0.0,138.41
138.98,AAPL,2022-10-11,1.0,0.0,136.99
138.34,AAPL,2022-10-12,1.0,0.0,136.36
142.99,AAPL,2022-10-13,1.0,0.0,140.94
138.38,AAPL,2022-10-14,1.0,0.0,136.4
142.41,AAPL,2022-10-17,1.0,0.0,140.37
143.75,AAPL,2022-10-18,1.0,0.0,141.69
143.86,AAPL,2022-10-19,1.0,0.0,141.8
143.39,AAPL,2022-10-20,1.0,0.0,141.33
147.27,AAPL,2022-10-21,1.0,0.0,145.16
149.45,AAPL,2022-10-24,1.0,0.0,147.31
152.34,AAPL,2022-10-25,1.0,0.0,150.16
149.35,AAPL,2022-10-26,1.0,0.0,147.21
144.8,AAPL,2022-10-27,1.0,0.0,142.72
155.74,AAPL,2022-10-28,1.0,0.0,153.51
153.34,AAPL,2022-10-31,1.0,0.0,151.14
150.65,AAPL,2022-11-01,1.0,0.0,148.49
145.03,AAPL,2022-11-02,1.0,0.0,142.95
138.88,AAPL,2022-11-03,1.0,0.0,136.89
138.38,AAPL,2022-11-04,1.0,0.23,136.62
138.92,AAPL,2022-11-07,1.0,0.0,137.16
139.5,AAPL,2022-11-08,1.0,0.0,137.73
134.87,AAPL,2022-11-09,1.0,0.0,133.16
146.87,AAPL,2022-11-10,1.0,0.0,145.01
149.7,AAPL,2022-11-11,1.0,0.0,147.8
148.28,AAPL,2022-11-14,1.0,0.0,146.4
150.04,AAPL,2022-11-15,1.0,0.0,148.13
148.79,AAPL,2022-11-16,1.0,0.0,146.9
150.72,AAPL,2022-11-17,1.0,0.0,148.81
151.29,AAPL,2022-11-18,1.0,0.0,149.37
148.01,AAPL,2022-11-21,1.0,0.0,146.13
150.18,AAPL,2022-11-22,1.0,0.0,148.27
151.07,AAPL,2022-11-23,1.0,0.0,149.15
148.11,AAPL,2022-11-25,1.0,0.0,146.23
144.22,AAPL,2022-11-28,1.0,0.0,142.39
141.17,AAPL,2022-11-29,1.0,0.0,139.38
148.03,AAPL,2022-11-30,1.0,0.0,146.15
148.31,AAPL,2022-12-01,1.0,0.0,146.43
147.81,AAPL,2022-12-02,1.0,0.0,145.93
146.63,AAPL,2022-12-05,1.0,0.0,144.77
142.91,AAPL,2022-12-06,1.0,0.0,141.1
140.94,AAPL,2022-12-07,1.0,0.0,139.15
142.65,AAPL,2022-12-08,1.0,0.0,140.84
142.16,AAPL,2022-12-09,1.0,0.0,140.35
144.49,AAPL,2022-12-12,1.0,0.0,142.66
145.47,AAPL,2022-12-13,1.0,0.0,143.62
143.21,AAPL,2022-12-14,1.0,0.0,141.39
136.5,AAPL,2022-12-15,1.0,0.0,134.77
134.51,AAPL,2022-12-16,1.0,0.0,132.8
132.37,AAPL,2022-12-19,1.0,0.0,130.69
132.3,AAPL,2022-12-20,1.0,0.0,130.62
135.45,AAPL,2022-12-21,1.0,0.0,133.73
132.23,AAPL,2022-12-22,1.0,0.0,130.55
131.86,AAPL,2022-12-23,1.0,0.0,130.19
130.03,AAPL,2022-12-27,1.0,0.0,128.38
126.04,AAPL,2022-12-28,1.0,0.0,124.44
129.61,AAPL,2022-12-29,1.0,0.0,127.96
129.93,AAPL,2022-12-30,1.0,0.0,128.28
125.07,AAPL,2023-01-03,1.0,0.0,123.48
126.36,AAPL,2023-01-04,1.0,0.0,124.76
125.02,AAPL,2023-01-05,1.0,0.0,123.43
129.62,AAPL,2023-01-06,1.0,0.0,127.97
130.15,AAPL,2023-01-09,1.0,0.0,128.5
130.73,AAPL,2023-01-10,1.0,0.0,129.07
133.49,AAPL,2023-01-11,1.0,0.0,131.8
133.41,AAPL,2023-01-12,1.0,0.0,131.72
134.76,AAPL,2023-01-13,1.0,0.0,133.05
135.94,AAPL,2023-01-17,1.0,0.0,134.21
135.21,AAPL,2023-01-18,1.0,0.0,133.49
135.27,AAPL,2023-01-19,1.0,0.0,133.55
137.87,AAPL,2023-01-20,1.0,0.0,136.12
141.11,AAPL,2023-01-23,1.0,0.0,139.32
142.53,AAPL,2023-01-24,1.0,0.0,140.72
141.86,AAPL,2023-01-25,1.0,0.0,140.06
143.96,AAPL,2023-01-26,1.0,0.0,142.13
145.93,AAPL,2023-01-27,1.0,0.0,144.08
143.0,AAPL,2023-01-30,1.0,0.0,141.18
144.29,AAPL,2023-01-31,1.0,0.0,142.46
145.43,AAPL,2023-02-01,1.0,0.0,143.58
150.82,AAPL,2023-02-02,1.0,0.0,148.91
154.5,AAPL,2023-02-03,1.0,0.0,152.54
151.73,AAPL,2023-02-06,1.0,0.0,149.8
154.65,AAPL,2023-02-07,1.0,0.0,152.69
151.92,AAPL,2023-02-08,1.0,0.0,149.99
150.87,AAPL,2023-02-09,1.0,0.0,148.95
151.01,AAPL,2023-02-10,1.0,0.23,149.32
153.85,AAPL,2023-02-13,1.0,0.0,152.13
153.2,AAPL,2023-02-14,1.0,0.0,151.49
155.33,AAPL,2023-02-15,1.0,0.0,153.59
153.71,AAPL,2023-02-16,1.0,0.0,151.99
152.55,AAPL,2023-02-17,1.0,0.0,150.84
148.48,AAPL,2023-02-21,1.0,0.0,146.82
148.91,AAPL,2023-02-22,1.0,0.0,147.24
149.4,AAPL,2023-02-23,1.0,0.0,147.73
146.71,AAPL,2023-02-24,1.0,0.0,145.07
147.92,AAPL,2023-02-27,1.0,0.0,146.26
147.41,AAPL,2023-02-28,1.0,0.0,145.76
145.31,AAPL,2023-03-01,1.0,0.0,143.68
145.91,AAPL,2023-03-02,1.0,0.0,144.28
151.03,AAPL,2023-03-03,1.0,0.0,149.34
153.83,AAPL,2023-03-06,1.0,0.0,152.11
151.6,AAPL,2023-03-07,1.0,0.0,149.9
152.87,AAPL,2023-03-08,1.0,0.0,151.16
150.59,AAPL,2023-03-09,1.0,0.0,148.9
148.5,AAPL,2023-03-10,1.0,0.0,146.84
150.47,AAPL,2023-03-13,1.0,0.0,148.79
152.59,AAPL,2023-03-14,1.0,0.0,150.88
152.99,AAPL,2023-03-15,1.0,0.0,151.28
155.85,AAPL,2023-03-16,1.0,0.0,154.11
155.0,AAPL,2023-03-17,1.0,0.0,153.27
157.4,AAPL,2023-03-20,1.0,0.0,155.64
159.28,AAPL,2023-03-21,1.0,0.0,157.5
157.83,AAPL,2023-03-22,1.0,0.0,156.06
158.93,AAPL,2023-03-23,1.0,0.0,157.15
160.25,AAPL,2023-03-24,1.0,0.0,158.46
158.28,AAPL,2023-03-27,1.0,0.0,156.51
157.65,AAPL,2023-03-28,1.0,0.0,155.89
160.77,AAPL,2023-03-29,1.0,0.0,158.97
162.36,AAPL,2023-03-30,1.0,0.0,160.54
164.9,AAPL,2023-03-31,1.0,0.0,163.05
166.17,AAPL,2023-04-03,1.0,0.0,164.31
165.63,AAPL,2023-04-04,1.0,0.0,163.78
163.76,AAPL,2023-04-05,1.0,0.0,161.93
164.66,AAPL,2023-04-06,1.0,0.0,162.82
162.03,AAPL,2023-04-10,1.0,0.0,160.22
160.8,AAPL,2023-04-11,1.0,0.0,159.0
160.1,AAPL,2023-04-12,1.0,0.0,158.31
165.56,AAPL,2023-04-13,1.0,0.0,163.71
165.21,AAPL,2023-04-14,1.0,0.0,163.36
165.23,AAPL,2023-04-17,1.0,0.0,163.38
166.47,AAPL,2023-04-18,1.0,0.0,164.61
167.63,AAPL,2023-04-19,1.0,0.0,165.75
166.65,AAPL,2023-04-20,1.0,0.0,164.78
165.02,AAPL,2023-04-21,1.0,0.0,163.17
165.33,AAPL,2023-04-24,1.0,0.0,163.48
163.77,AAPL,2023-04-25,1.0,0.0,161.94
163.76,AAPL,2023-04-26,1.0,0.0,161.93
168.41,AAPL,2023-04-27,1.0,0.0,166.53
169.68,AAPL,2023-04-28,1.0,0.0,167.78
169.59,AAPL,2023-05-01,1.0,0.0,167.69
168.54,AAPL,2023-05-02,1.0,0.0,166.65
167.45,AAPL,2023-05-03,1.0,0.0,165.58
165.79,AAPL,2023-05-04,1.0,0.0,163.93
173.57,AAPL,2023-05-05,1.0,0.0,171.63
173.5,AAPL,2023-05-08,1.0,0.0,171.56
171.77,AAPL,2023-05-09,1.0,0.0,169.85
173.56,AAPL,2023-05-10,1.0,0.0,171.62
173.75,AAPL,2023-05-11,1.0,0.0,171.81
172.57,AAPL,2023-05-12,1.0,0.24,170.88
172.07,AAPL,2023-05-15,1.0,0.0,170.38
172.07,AAPL,2023-05-16,1.0,0.0,170.38
172.69,AAPL,2023-05-17,1.0,0.0,171.0
175.05,AAPL,2023-05-18,1.0,0.0,173.33
175.16,AAPL,2023-05-19,1.0,0.0,173.44
174.2,AAPL,2023-05-22,1.0,0.0,172.49
171.56,AAPL,2023-05-23,1.0,0.0,169.88
171.84,AAPL,2023-05-24,1.0,0.0,170.15
172.99,AAPL,2023-05-25,1.0,0.0,171.29
175.43,AAPL,2023-05-26,1.0,0.0,173.71
177.3,AAPL,2023-05-30,1.0,0.0,175.56
177.25,AAPL,2023-05-31,1.0,0.0,175.51
180.09,AAPL,2023-06-01,1.0,0.0,178.32
180.95,AAPL,2023-06-02,1.0,0.0,179.17
179.58,AAPL,2023-06-05,1.0,0.0,177.82
179.21,AAPL,2023-06-06,1.0,0.0,177.45
177.82,AAPL,2023-06-07,1.0,0.0,176.07
180.57,AAPL,2023-06-08,1.0,0.0,178.8
180.96,AAPL,2023-06-09,1.0,0.0,179.18
183.79,AAPL,2023-06-12,1.0,0.0,181.99
183.31,AAPL,2023-06-13,1.0,0.0,181.51
183.95,AAPL,2023-06-14,1.0,0.0,182.14
186.01,AAPL,2023-06-15,1.0,0.0,184.18
184.92,AAPL,2023-06-16,1.0,0.0,183.11
185.01,AAPL,2023-06-20,1.0,0.0,183.19
183.96,AAPL,2023-06-21,1.0,0.0,182.15
187.0,AAPL,2023-06-22,1.0,0.0,185.16
186.68,AAPL,2023-06-23,1.0,0.0,184.85
185.27,AAPL,2023-06-26,1.0,0.0,183.45
188.06,AAPL,2023-06-27,1.0,0.0,186.21
189.25,AAPL,2023-06-28,1.0,0.0,187.39
189.59,AAPL,2023-06-29,1.0,0.0,187.73
193.97,AAPL,2023-06-30,1.0,0.0,192.07
192.46,AAPL,2023-07-03,1.0,0.0,190.57
191.33,AAPL,2023-07-05,1.0,0.0,189.45
191.81,AAPL,2023-07-06,1.0,0.0,189.93
190.68,AAPL,2023-07-07,1.0,0.0,188.81
188.61,AAPL,2023-07-10,1.0,0.0,186.76
188.08,AAPL,2023-07-11,1.0,0.0,186.23
189.77,AAPL,2023-07-12,1.0,0.0,187.91
190.54,AAPL,2023-07-13,1.0,0.0,188.67
190.69,AAPL,2023-07-14,1.0,0.0,188.82
193.99,AAPL,2023-07-17,1.0,0.0,192.09
193.73,AAPL,2023-07-18,1.0,0.0,191.83
195.1,AAPL,2023-07-19,1.0,0.0,193.19
193.13,AAPL,2023-07-20,1.0,0.0,191.23
191.94,AAPL,2023-07-21,1.0,0.0,190.06
192.75,AAPL,2023-07-24,1.0,0.0,190.86
193.62,AAPL,2023-07-25,1.0,0.0,191.72
194.5,AAPL,2023-07-26,1.0,0.0,192.59
193.22,AAPL,2023-07-27,1.0,0.0,191.32
195.83,AAPL,2023-07-28,1.0,0.0,193.91
196.45,AAPL,2023-07-31,1.0,0.0,194.52
195.61,AAPL,2023-08-01,1.0,0.0,193.69
192.58,AAPL,2023-08-02,1.0,0.0,190.69
191.17,AAPL,2023-08-03,1.0,0.0,189.29
181.99,AAPL,2023-08-04,1.0,0.0,180.2
178.85,AAPL,2023-08-07,1.0,0.0,177.09
179.8,AAPL,2023-08-08,1.0,0.0,178.04
178.19,AAPL,2023-08-09,1.0,0.0,176.44
177.97,AAPL,2023-08-10,1.0,0.0,176.22
177.79,AAPL,2023-08-11,1.0,0.24,176.28
179.46,AAPL,2023-08-14,1.0,0.0,177.94
177.45,AAPL,2023-08-15,1.0,0.0,175.95
176.57,AAPL,2023-08-16,1.0,0.0,175.07
174.0,AAPL,2023-08-17,1.0,0.0,172.53
174.49,AAPL,2023-08-18,1.0,0.0,173.01
175.84,AAPL,2023-08-21,1.0,0.0,174.35
177.23,AAPL,2023-08-22,1.0,0.0,175.73
181.12,AAPL,2023-08-23,1.0,0.0,179.58
176.38,AAPL,2023-08-24,1.0,0.0,174.89
178.61,AAPL,2023-08-25,1.0,0.0,177.1
180.19,AAPL,2023-08-28,1.0,0.0,178.66
184.12,AAPL,2023-08-29,1.0,0.0,182.56
187.65,AAPL,2023-08-30,1.0,0.0,186.06
187.87,AAPL,2023-08-31,1.0,0.0,186.28
189.46,AAPL,2023-09-01,1.0,0.0,187.85
189.7,AAPL,2023-09-05,1.0,0.0,188.09
182.91,AAPL,2023-09-06,1.0,0.0,181.36
177.56,AAPL,2023-09-07,1.0,0.0,176.06
178.18,AAPL,2023-09-08,1.0,0.0,176.67
179.36,AAPL,2023-09-11,1.0,0.0,177.84
176.3,AAPL,2023-09-12,1.0,0.0,174.81
174.21,AAPL,2023-09-13,1.0,0.0,172.73
175.74,AAPL,2023-09-14,1.0,0.0,174.25
175.01,AAPL,2023-09-15,1.0,0.0,173.53
177.97,AAPL,2023-09-18,1.0,0.0,176.46
179.07,AAPL,2023-09-19,1.0,0.0,177.55
175.49,AAPL,2023-09-20,1.0,0.0,174.0
173.93,AAPL,2023-09-21,1.0,0.0,172.46
174.79,AAPL,2023-09-22,1.0,0.0,173.31
176.08,AAPL,2023-09-25,1.0,0.0,174.59
171.96,AAPL,2023-09-26,1.0,0.0,170.5
170.43,AAPL,2023-09-27,1.0,0.0,168.99
170.69,AAPL,2023-09-28,1.0,0.0,169.24
171.21,AAPL,2023-09-29,1.0,0.0,169.76
173.75,AAPL,2023-10-02,1.0,0.0,172.28
172.4,AAPL,2023-10-03,1.0,0.0,170.94
173.66,AAPL,2023-10-04,1.0,0.0,172.19
174.91,AAPL,2023-10-05,1.0,0.0,173.43
177.49,AAPL,2023-10-06,1.0,0.0,175.99
178.99,AAPL,2023-10-09,1.0,0.0,177.47
178.39,AAPL,2023-10-10,1.0,0.0,176.88
179.8,AAPL,2023-10-11,1.0,0.0,178.28
180.71,AAPL,2023-10-12,1.0,0.0,179.18
178.85,AAPL,2023-10-13,1.0,0.0,177.33
178.72,AAPL,2023-10-16,1.0,0.0,177.21
177.15,AAPL,2023-10-17,1.0,0.0,175.65
175.84,AAPL,2023-10-18,1.0,0.0,174.35
175.46,AAPL,2023-10-19,1.0,0.0,173.97
172.88,AAPL,2023-10-20,1.0,0.0,171.41
173.0,AAPL,2023-10-23,1.0,0.0,171.53
173.44,AAPL,2023-10-24,1.0,0.0,171.97
171.1,AAPL,2023-10-25,1.0,0.0,169.65
166.89,AAPL,2023-10-26,1.0,0.0,165.48
168.22,AAPL,2023-10-27,1.0,0.0,166.79
170.29,AAPL,2023-10-30,1.0,0.0,168.85
170.77,AAPL,2023-10-31,1.0,0.0,169.32
173.97,AAPL,2023-11-01,1.0,0.0,172.5
177.57,AAPL,2023-11-02,1.0,0.0,176.06
176.65,AAPL,2023-11-03,1.0,0.0,175.15
179.23,AAPL,2023-11-06,1.0,0.0,177.71
181.82,AAPL,2023-11-07,1.0,0.0,180.28
182.89,AAPL,2023-11-08,1.0,0.0,181.34
182.41,AAPL,2023-11-09,1.0,0.0,180.86
186.4,AAPL,2023-11-10,1.0,0.24,185.06
184.8,AAPL,2023-11-13,1.0,0.0,183.47
187.44,AAPL,2023-11-14,1.0,0.0,186.09
188.01,AAPL,2023-11-15,1.0,0.0,186.66
189.71,AAPL,2023-11-16,1.0,0.0,188.34
189.69,AAPL,2023-11-17,1.0,0.0,188.32
191.45,AAPL,2023-11-20,1.0,0.0,190.07
190.64,AAPL,2023-11-21,1.0,0.0,189.27
191.31,AAPL,2023-11-22,1.0,0.0,189.93
189.97,AAPL,2023-11-24,1.0,0.0,188.6
189.79,AAPL,2023-11-27,1.0,0.0,188.42
190.4,AAPL,2023-11-28,1.0,0.0,189.03
189.37,AAPL,2023-11-29,1.0,0.0,188.01
189.95,AAPL,2023-11-30,1.0,0.0,188.58
191.24,AAPL,2023-12-01,1.0,0.0,189.86
189.43,AAPL,2023-12-04,1.0,0.0,188.07
193.42,AAPL,2023-12-05,1.0,0.0,192.03
192.32,AAPL,2023-12-06,1.0,0.0,190.94
194.27,AAPL,2023-12-07,1.0,0.0,192.87
195.71,AAPL,2023-12-08,1.0,0.0,194.3
193.18,AAPL,2023-12-11,1.0,0.0,191.79
194.71,AAPL,2023-12-12,1.0,0.0,193.31
197.96,AAPL,2023-12-13,1.0,0.0,196.54
198.11,AAPL,2023-12-14,1.0,0.0,196.68
197.57,AAPL,2023-12-15,1.0,0.0,196.15
195.89,AAPL,2023-12-18,1.0,0.0,194.48
196.94,AAPL,2023-12-19,1.0,0.0,195.52
194.83,AAPL,2023-12-20,1.0,0.0,193.43
194.68,AAPL,2023-12-21,1.0,0.0,193.28
193.6,AAPL,2023-12-22,1.0,0.0,192.21
193.05,AAPL,2023-12-26,1.0,0.0,191.66
193.15,AAPL,2023-12-27,1.0,0.0,191.76
193.58,AAPL,2023-12-28,1.0,0.0,192.19
192.53,AAPL,2023-12-29,1.0,0.0,191.14
185.64,AAPL,2024-01-02,1.0,0.0,184.3
184.25,AAPL,2024-01-03,1.0,0.0,182.92
181.91,AAPL,2024-01-04,1.0,0.0,180.6
181.18,AAPL,2024-01-05,1.0,0.0,179.88
185.56,AAPL,2024-01-08,1.0,0.0,184.22
185.14,AAPL,2024-01-09,1.0,0.0,183.81
186.19,AAPL,2024-01-10,1.0,0.0,184.85
185.59,AAPL,2024-01-11,1.0,0.0,184.25
185.92,AAPL,2024-01-12,1.0,0.0,184.58
183.63,AAPL,2024-01-16,1.0,0.0,182.31
182.68,AAPL,2024-01-17,1.0,0.0,181.37
188.63,AAPL,2024-01-18,1.0,0.0,187.27
191.56,AAPL,2024-01-19,1.0,0.0,190.18
193.89,AAPL,2024-01-22,1.0,0.0,192.49
195.18,AAPL,2024-01-23,1.0,0.0,193.78
194.5,AAPL,2024-01-24,1.0,0.0,193.1
194.17,AAPL,2024-01-25,1.0,0.0,192.77
192.42,AAPL,2024-01-26,1.0,0.0,191.04
191.73,AAPL,2024-01-29,1.0,0.0,190.35
188.04,AAPL,2024-01-30,1.0,0.0,186.69
184.4,AAPL,2024-01-31,1.0,0.0,183.07
186.86,AAPL,2024-02-01,1.0,0.0,185.52
185.85,AAPL,2024-02-02,1.0,0.0,184.51
187.68,AAPL,2024-02-05,1.0,0.0,186.33
189.3,AAPL,2024-02-06,1.0,0.0,187.94
189.41,AAPL,2024-02-07,1.0,0.0,188.05
188.32,AAPL,2024-02-08,1.0,0.0,186.96
188.85,AAPL,2024-02-09,1.0,0.24,187.73
187.15,AAPL,2024-02-12,1.0,0.0,186.04
185.04,AAPL,2024-02-13,1.0,0.0,183.94
184.15,AAPL,2024-02-14,1.0,0.0,183.06
183.86,AAPL,2024-02-15,1.0,0.0,182.77
182.31,AAPL,2024-02-16,1.0,0.0,181.23
